timestamp,landmarks,hand_sign_id
2023-07-30 15:21:27.194017,"[0.0, 0.0, -0.19850187265917604, -0.00749063670411985, -0.3707865168539326, -0.12359550561797752, -0.49812734082397003, -0.23220973782771537, -0.6292134831460674, -0.27340823970037453, -0.2883895131086142, -0.41947565543071164, -0.3782771535580524, -0.6142322097378277, -0.44569288389513106, -0.7453183520599251, -0.50187265917603, -0.8539325842696629, -0.1647940074906367, -0.4681647940074906, -0.2209737827715356, -0.704119850187266, -0.25842696629213485, -0.8651685393258427, -0.2883895131086142, -1.0, -0.0299625468164794, -0.46441947565543074, -0.07116104868913857, -0.6928838951310862, -0.10112359550561797, -0.8389513108614233, -0.12359550561797752, -0.9662921348314607, 0.10486891385767791, -0.41947565543071164, 0.14606741573033707, -0.602996254681648, 0.1797752808988764, -0.7265917602996255, 0.20599250936329588, -0.8352059925093633]",0
2023-07-30 15:21:27.260109,"[0.0, 0.0, -0.19696969696969696, 0.0, -0.3787878787878788, -0.12121212121212122, -0.5113636363636364, -0.23106060606060605, -0.6477272727272727, -0.2803030303030303, -0.29545454545454547, -0.4166666666666667, -0.38636363636363635, -0.6136363636363636, -0.45454545454545453, -0.7424242424242424, -0.5151515151515151, -0.8522727272727273, -0.17045454545454544, -0.4659090909090909, -0.23106060606060605, -0.7045454545454546, -0.26136363636363635, -0.8636363636363636, -0.2878787878787879, -1.0, -0.03787878787878788, -0.4621212121212121, -0.07575757575757576, -0.6931818181818182, -0.09848484848484848, -0.8409090909090909, -0.12121212121212122, -0.9696969696969697, 0.09848484848484848, -0.42424242424242425, 0.14393939393939395, -0.6136363636363636, 0.17803030303030304, -0.7386363636363636, 0.20454545454545456, -0.8446969696969697]",0
2023-07-30 15:21:27.327565,"[0.0, 0.0, -0.18587360594795538, 0.0037174721189591076, -0.3680297397769517, -0.11524163568773234, -0.49814126394052044, -0.22304832713754646, -0.6319702602230484, -0.26765799256505574, -0.2936802973977695, -0.41263940520446096, -0.38661710037174724, -0.6096654275092936, -0.45353159851301117, -0.7397769516728625, -0.516728624535316, -0.8475836431226765, -0.17100371747211895, -0.4646840148698885, -0.23048327137546468, -0.7026022304832714, -0.26765799256505574, -0.862453531598513, -0.29739776951672864, -1.0, -0.040892193308550186, -0.46096654275092935, -0.08178438661710037, -0.6951672862453532, -0.11152416356877323, -0.8401486988847584, -0.13382899628252787, -0.966542750929368, 0.09293680297397769, -0.4200743494423792, 0.1412639405204461, -0.6059479553903345, 0.17472118959107807, -0.7286245353159851, 0.20074349442379183, -0.8364312267657993]",0
2023-07-30 15:21:27.393438,"[0.0, 0.0, -0.19330855018587362, 0.007434944237918215, -0.37174721189591076, -0.10780669144981413, -0.5018587360594795, -0.22304832713754646, -0.6356877323420075, -0.26765799256505574, -0.2936802973977695, -0.4163568773234201, -0.38661710037174724, -0.6096654275092936, -0.45724907063197023, -0.7360594795539034, -0.516728624535316, -0.8438661710037175, -0.17472118959107807, -0.4646840148698885, -0.241635687732342, -0.6988847583643123, -0.2788104089219331, -0.862453531598513, -0.30855018587360594, -1.0, -0.04460966542750929, -0.4646840148698885, -0.08921933085501858, -0.6914498141263941, -0.11895910780669144, -0.8401486988847584, -0.1412639405204461, -0.9702602230483272, 0.09293680297397769, -0.4200743494423792, 0.13382899628252787, -0.6022304832713755, 0.17100371747211895, -0.724907063197026, 0.20074349442379183, -0.8327137546468402]",0
2023-07-30 15:21:27.459962,"[0.0, 0.0, -0.20588235294117646, 0.007352941176470588, -0.39338235294117646, -0.11397058823529412, -0.5220588235294118, -0.23161764705882354, -0.6470588235294118, -0.28308823529411764, -0.30514705882352944, -0.4264705882352941, -0.40808823529411764, -0.6213235294117647, -0.47794117647058826, -0.75, -0.5404411764705882, -0.8566176470588235, -0.1875, -0.48161764705882354, -0.2536764705882353, -0.7095588235294118, -0.29411764705882354, -0.8676470588235294, -0.3235294117647059, -1.0, -0.0625, -0.47794117647058826, -0.09926470588235294, -0.7095588235294118, -0.12867647058823528, -0.8529411764705882, -0.14705882352941177, -0.9779411764705882, 0.06985294117647059, -0.4375, 0.125, -0.6176470588235294, 0.15441176470588236, -0.7389705882352942, 0.1801470588235294, -0.8492647058823529]",0
2023-07-30 15:21:27.526930,"[0.0, 0.0, -0.1978021978021978, -0.01098901098901099, -0.37362637362637363, -0.1282051282051282, -0.4945054945054945, -0.23443223443223443, -0.6117216117216118, -0.2783882783882784, -0.29304029304029305, -0.43956043956043955, -0.3992673992673993, -0.63003663003663, -0.46886446886446886, -0.7582417582417582, -0.5311355311355311, -0.8644688644688645, -0.17582417582417584, -0.4908424908424908, -0.23809523809523808, -0.7252747252747253, -0.2783882783882784, -0.8754578754578755, -0.31868131868131866, -1.0, -0.047619047619047616, -0.4908424908424908, -0.08424908424908426, -0.7216117216117216, -0.11721611721611722, -0.8644688644688645, -0.14652014652014653, -0.9853479853479854, 0.08058608058608059, -0.45054945054945056, 0.12454212454212454, -0.6336996336996337, 0.15384615384615385, -0.7545787545787546, 0.1794871794871795, -0.8608058608058609]",0
2023-07-30 15:21:27.593942,"[0.0, 0.0, -0.18571428571428572, -0.017857142857142856, -0.36428571428571427, -0.1357142857142857, -0.48928571428571427, -0.2392857142857143, -0.6035714285714285, -0.29285714285714287, -0.2785714285714286, -0.44642857142857145, -0.39285714285714285, -0.625, -0.46785714285714286, -0.7428571428571429, -0.5285714285714286, -0.8428571428571429, -0.17142857142857143, -0.5, -0.25357142857142856, -0.7178571428571429, -0.30357142857142855, -0.8714285714285714, -0.34285714285714286, -1.0, -0.05357142857142857, -0.5035714285714286, -0.1, -0.7214285714285714, -0.13214285714285715, -0.8642857142857143, -0.16071428571428573, -0.9857142857142858, 0.075, -0.46785714285714286, 0.10357142857142858, -0.65, 0.12857142857142856, -0.775, 0.14642857142857144, -0.8821428571428571]",0
2023-07-30 15:21:27.660783,"[0.0, 0.0, -0.20522388059701493, 0.0, -0.39552238805970147, -0.11940298507462686, -0.5298507462686567, -0.22014925373134328, -0.664179104477612, -0.2574626865671642, -0.3246268656716418, -0.4291044776119403, -0.43656716417910446, -0.6156716417910447, -0.5186567164179104, -0.7350746268656716, -0.5932835820895522, -0.832089552238806, -0.2126865671641791, -0.48880597014925375, -0.29850746268656714, -0.7164179104477612, -0.35447761194029853, -0.8694029850746269, -0.40671641791044777, -1.0, -0.08582089552238806, -0.48880597014925375, -0.1417910447761194, -0.7201492537313433, -0.1828358208955224, -0.8656716417910447, -0.22388059701492538, -0.9888059701492538, 0.04477611940298507, -0.4552238805970149, 0.0708955223880597, -0.6417910447761194, 0.08582089552238806, -0.7723880597014925, 0.09328358208955224, -0.8917910447761194]",0
2023-07-30 15:21:27.734145,"[0.0, 0.0, -0.21509433962264152, 0.018867924528301886, -0.41132075471698115, -0.09433962264150944, -0.5547169811320755, -0.19245283018867926, -0.690566037735849, -0.24150943396226415, -0.35471698113207545, -0.42641509433962266, -0.4830188679245283, -0.6113207547169811, -0.5660377358490566, -0.7245283018867924, -0.6415094339622641, -0.8264150943396227, -0.2490566037735849, -0.49056603773584906, -0.35094339622641507, -0.7132075471698113, -0.41509433962264153, -0.8679245283018868, -0.4679245283018868, -1.0, -0.12452830188679245, -0.5018867924528302, -0.19245283018867926, -0.7245283018867924, -0.24150943396226415, -0.8679245283018868, -0.28679245283018867, -0.9924528301886792, 0.011320754716981131, -0.4716981132075472, 0.022641509433962263, -0.660377358490566, 0.033962264150943396, -0.7924528301886793, 0.033962264150943396, -0.9169811320754717]",6
2023-07-30 15:21:27.828242,"[0.0, 0.0, -0.2076923076923077, 0.019230769230769232, -0.4153846153846154, -0.08076923076923077, -0.573076923076923, -0.16153846153846155, -0.7153846153846154, -0.2076923076923077, -0.38076923076923075, -0.4230769230769231, -0.5269230769230769, -0.5923076923076923, -0.6269230769230769, -0.6961538461538461, -0.7153846153846154, -0.7884615384615384, -0.28076923076923077, -0.49230769230769234, -0.39615384615384613, -0.7115384615384616, -0.47692307692307695, -0.8653846153846154, -0.5423076923076923, -0.9961538461538462, -0.1576923076923077, -0.5076923076923077, -0.2423076923076923, -0.7307692307692307, -0.3038461538461538, -0.8730769230769231, -0.36538461538461536, -1.0, -0.023076923076923078, -0.4846153846153846, -0.023076923076923078, -0.676923076923077, -0.023076923076923078, -0.8115384615384615, -0.026923076923076925, -0.9384615384615385]",6
2023-07-30 15:21:27.892797,"[0.0, 0.0, -0.2125984251968504, 0.03543307086614173, -0.42913385826771655, -0.05905511811023622, -0.5905511811023622, -0.14566929133858267, -0.7440944881889764, -0.16929133858267717, -0.41338582677165353, -0.4015748031496063, -0.5748031496062992, -0.5669291338582677, -0.6889763779527559, -0.6732283464566929, -0.7874015748031497, -0.7637795275590551, -0.31496062992125984, -0.4763779527559055, -0.4448818897637795, -0.6929133858267716, -0.5393700787401575, -0.8503937007874016, -0.6062992125984252, -0.9803149606299213, -0.1889763779527559, -0.5, -0.29133858267716534, -0.7244094488188977, -0.3661417322834646, -0.8700787401574803, -0.42913385826771655, -1.0, -0.051181102362204724, -0.484251968503937, -0.05905511811023622, -0.6811023622047244, -0.07086614173228346, -0.8188976377952756, -0.08661417322834646, -0.9488188976377953]",6
2023-07-30 15:21:27.961795,"[0.0, 0.0, -0.21862348178137653, 0.03643724696356275, -0.4534412955465587, -0.05263157894736842, -0.631578947368421, -0.12550607287449392, -0.7975708502024291, -0.1417004048582996, -0.44129554655870445, -0.38866396761133604, -0.5991902834008097, -0.5587044534412956, -0.7165991902834008, -0.6720647773279352, -0.8137651821862348, -0.7651821862348178, -0.3319838056680162, -0.46558704453441296, -0.46963562753036436, -0.6923076923076923, -0.562753036437247, -0.8461538461538461, -0.6437246963562753, -0.979757085020243, -0.19433198380566802, -0.4939271255060729, -0.29554655870445345, -0.7246963562753036, -0.3724696356275304, -0.8704453441295547, -0.44534412955465585, -1.0, -0.048582995951417005, -0.4777327935222672, -0.05263157894736842, -0.6842105263157895, -0.06477732793522267, -0.8259109311740891, -0.08502024291497975, -0.9554655870445344]",6
2023-07-30 15:21:28.028216,"[0.0, 0.0, -0.21074380165289255, 0.028925619834710745, -0.4214876033057851, -0.045454545454545456, -0.5991735537190083, -0.1115702479338843, -0.7644628099173554, -0.13636363636363635, -0.384297520661157, -0.384297520661157, -0.5495867768595041, -0.5578512396694215, -0.6652892561983471, -0.6694214876033058, -0.7644628099173554, -0.7644628099173554, -0.26859504132231404, -0.45867768595041325, -0.3884297520661157, -0.6942148760330579, -0.4793388429752066, -0.8512396694214877, -0.5578512396694215, -0.987603305785124, -0.1322314049586777, -0.4834710743801653, -0.22727272727272727, -0.71900826446281, -0.30165289256198347, -0.871900826446281, -0.3677685950413223, -1.0, 0.012396694214876033, -0.47107438016528924, 0.008264462809917356, -0.6694214876033058, 0.0, -0.8057851239669421, -0.008264462809917356, -0.9297520661157025]",6
2023-07-30 15:21:28.094489,"[0.0, 0.0, -0.1968503937007874, 0.023622047244094488, -0.3937007874015748, -0.05905511811023622, -0.547244094488189, -0.14173228346456693, -0.6929133858267716, -0.18503937007874016, -0.36220472440944884, -0.3937007874015748, -0.5078740157480315, -0.5708661417322834, -0.6181102362204725, -0.6889763779527559, -0.7086614173228346, -0.7874015748031497, -0.24015748031496062, -0.468503937007874, -0.3425196850393701, -0.7047244094488189, -0.421259842519685, -0.8622047244094488, -0.4881889763779528, -1.0, -0.11023622047244094, -0.4881889763779528, -0.18503937007874016, -0.7244094488188977, -0.24803149606299213, -0.8700787401574803, -0.3031496062992126, -0.9960629921259843, 0.03543307086614173, -0.468503937007874, 0.051181102362204724, -0.6771653543307087, 0.06299212598425197, -0.8110236220472441, 0.06692913385826772, -0.9330708661417323]",6
2023-07-30 15:21:28.160322,"[0.0, 0.0, -0.19230769230769232, 0.023076923076923078, -0.38461538461538464, -0.07307692307692308, -0.5346153846153846, -0.16538461538461538, -0.6846153846153846, -0.18461538461538463, -0.35, -0.3730769230769231, -0.47692307692307695, -0.5538461538461539, -0.5653846153846154, -0.6730769230769231, -0.6461538461538462, -0.7807692307692308, -0.22692307692307692, -0.4461538461538462, -0.3153846153846154, -0.6846153846153846, -0.38461538461538464, -0.85, -0.4461538461538462, -1.0, -0.08846153846153847, -0.4576923076923077, -0.1423076923076923, -0.6961538461538461, -0.19230769230769232, -0.8461538461538461, -0.23461538461538461, -0.9769230769230769, 0.05384615384615385, -0.4269230769230769, 0.08076923076923077, -0.6307692307692307, 0.10384615384615385, -0.7653846153846153, 0.11923076923076924, -0.8846153846153846]",0
2023-07-30 15:21:28.227559,"[0.0, 0.0, -0.2, -0.007407407407407408, -0.37407407407407406, -0.1259259259259259, -0.5037037037037037, -0.22962962962962963, -0.6333333333333333, -0.2740740740740741, -0.29259259259259257, -0.4185185185185185, -0.4, -0.6037037037037037, -0.4703703703703704, -0.7296296296296296, -0.5296296296296297, -0.837037037037037, -0.16666666666666666, -0.4703703703703704, -0.24444444444444444, -0.7, -0.3, -0.8629629629629629, -0.34074074074074073, -1.0, -0.03333333333333333, -0.46296296296296297, -0.06666666666666667, -0.6888888888888889, -0.1, -0.8407407407407408, -0.12962962962962962, -0.9666666666666667, 0.0962962962962963, -0.4222222222222222, 0.13703703703703704, -0.6, 0.15555555555555556, -0.7222222222222222, 0.16666666666666666, -0.8333333333333334]",0
2023-07-30 15:21:28.293218,"[0.0, 0.0, -0.18272425249169436, -0.029900332225913623, -0.33222591362126247, -0.1760797342192691, -0.4418604651162791, -0.30564784053156147, -0.5581395348837209, -0.3687707641196013, -0.23920265780730898, -0.45514950166112955, -0.3222591362126246, -0.6445182724252492, -0.38205980066445183, -0.770764119601329, -0.42857142857142855, -0.8737541528239202, -0.12292358803986711, -0.49169435215946844, -0.17275747508305647, -0.717607973421927, -0.20930232558139536, -0.8704318936877077, -0.23255813953488372, -1.0, -0.0033222591362126247, -0.4717607973421927, 0.0, -0.6910299003322259, -0.009966777408637873, -0.8338870431893688, -0.013289036544850499, -0.9534883720930233, 0.11295681063122924, -0.4053156146179402, 0.18272425249169436, -0.5481727574750831, 0.2292358803986711, -0.6445182724252492, 0.2691029900332226, -0.7342192691029901]",0
2023-07-30 15:21:28.361793,"[0.0, 0.0, -0.19141914191419143, -0.013201320132013201, -0.3333333333333333, -0.132013201320132, -0.43234323432343236, -0.2376237623762376, -0.5511551155115512, -0.297029702970297, -0.23102310231023102, -0.41254125412541254, -0.3069306930693069, -0.6105610561056105, -0.35973597359735976, -0.7524752475247525, -0.39933993399339934, -0.8745874587458746, -0.10231023102310231, -0.44224422442244227, -0.1353135313531353, -0.6798679867986799, -0.15841584158415842, -0.8514851485148515, -0.17491749174917492, -1.0, 0.019801980198019802, -0.40924092409240925, 0.026402640264026403, -0.636963696369637, 0.0165016501650165, -0.7887788778877888, 0.009900990099009901, -0.9240924092409241, 0.132013201320132, -0.3333333333333333, 0.19141914191419143, -0.46534653465346537, 0.21782178217821782, -0.5544554455445545, 0.2376237623762376, -0.636963696369637]",0
2023-07-30 15:21:41.058388,"[0.0, 0.0, -0.14947368421052631, -0.061052631578947365, -0.2694736842105263, -0.20842105263157895, -0.3389473684210526, -0.32421052631578945, -0.44, -0.4105263157894737, -0.10947368421052632, -0.4631578947368421, -0.1726315789473684, -0.68, -0.22105263157894736, -0.8042105263157895, -0.2673684210526316, -0.9073684210526316, 0.02736842105263158, -0.45263157894736844, 0.04421052631578947, -0.728421052631579, 0.04842105263157895, -0.8821052631578947, 0.05894736842105263, -1.0, 0.13894736842105262, -0.3663157894736842, 0.08421052631578947, -0.42526315789473684, -0.002105263157894737, -0.3031578947368421, -0.04, -0.2168421052631579, 0.22526315789473683, -0.24421052631578946, 0.14736842105263157, -0.24421052631578946, 0.04842105263157895, -0.14526315789473684, -0.01263157894736842, -0.06947368421052631]",9
2023-07-30 15:21:41.329204,"[0.0, 0.0, -0.1608695652173913, -0.07608695652173914, -0.27608695652173915, -0.22391304347826088, -0.35, -0.3565217391304348, -0.45217391304347826, -0.4434782608695652, -0.12173913043478261, -0.4826086956521739, -0.16956521739130434, -0.6847826086956522, -0.20869565217391303, -0.8152173913043478, -0.2391304347826087, -0.9217391304347826, 0.02826086956521739, -0.4782608695652174, 0.02608695652173913, -0.7304347826086957, 0.034782608695652174, -0.8826086956521739, 0.04565217391304348, -1.0, 0.14782608695652175, -0.3826086956521739, 0.06521739130434782, -0.358695652173913, -0.034782608695652174, -0.24782608695652175, -0.09782608695652174, -0.17391304347826086, 0.22391304347826088, -0.24130434782608695, 0.11739130434782609, -0.17173913043478262, 0.02391304347826087, -0.08695652173913043, -0.043478260869565216, -0.02826086956521739]",9
2023-07-30 15:21:41.530414,"[0.0, 0.0, -0.1673728813559322, -0.0826271186440678, -0.2860169491525424, -0.2309322033898305, -0.3580508474576271, -0.3665254237288136, -0.4576271186440678, -0.4533898305084746, -0.13771186440677965, -0.4894067796610169, -0.18220338983050846, -0.690677966101695, -0.21822033898305085, -0.8220338983050848, -0.2478813559322034, -0.934322033898305, 0.00847457627118644, -0.4830508474576271, 0.01059322033898305, -0.722457627118644, 0.025423728813559324, -0.8771186440677966, 0.046610169491525424, -1.0, 0.1292372881355932, -0.3961864406779661, 0.0423728813559322, -0.3622881355932203, -0.059322033898305086, -0.2266949152542373, -0.12076271186440678, -0.1292372881355932, 0.211864406779661, -0.2627118644067797, 0.11440677966101695, -0.2076271186440678, 0.023305084745762712, -0.1228813559322034, -0.04025423728813559, -0.0614406779661017]",9
2023-07-30 15:21:42.253245,"[0.0, 0.0, -0.1670061099796334, -0.09775967413441955, -0.29327902240325865, -0.23828920570264767, -0.3604887983706721, -0.3564154786150713, -0.45621181262729127, -0.439918533604888, -0.1425661914460285, -0.47657841140529533, -0.17515274949083504, -0.6863543788187373, -0.21181262729124237, -0.814663951120163, -0.24236252545824846, -0.924643584521385, 0.002036659877800407, -0.4725050916496945, 0.004073319755600814, -0.714867617107943, 0.010183299389002037, -0.8778004073319755, 0.028513238289205704, -1.0, 0.12219959266802444, -0.395112016293279, 0.008146639511201629, -0.34826883910386963, -0.1079429735234216, -0.22810590631364563, -0.17311608961303462, -0.1384928716904277, 0.20977596741344195, -0.2769857433808554, 0.09164969450101833, -0.219959266802444, -0.008146639511201629, -0.1364562118126273, -0.07942973523421588, -0.0814663951120163]",9
2023-07-30 15:21:42.462107,"[0.0, 0.0, -0.1613588110403397, -0.09554140127388536, -0.2781316348195329, -0.24628450106157113, -0.35668789808917195, -0.37154989384288745, -0.4607218683651805, -0.445859872611465, -0.13800424628450106, -0.47558386411889597, -0.16985138004246284, -0.7006369426751592, -0.19957537154989385, -0.8301486199575372, -0.23354564755838642, -0.9384288747346072, 0.014861995753715499, -0.4713375796178344, 0.010615711252653927, -0.721868365180467, 0.02335456475583864, -0.8789808917197452, 0.036093418259023353, -1.0, 0.13800424628450106, -0.39278131634819535, 0.02335456475583864, -0.3503184713375796, -0.07643312101910828, -0.2356687898089172, -0.14225053078556263, -0.15286624203821655, 0.22717622080679406, -0.2781316348195329, 0.11252653927813164, -0.2229299363057325, 0.02335456475583864, -0.15498938428874734, -0.04246284501061571, -0.10615711252653928]",9
2023-07-30 15:21:42.662636,"[0.0, 0.0, -0.17848970251716248, -0.034324942791762014, -0.3318077803203661, -0.15331807780320367, -0.4462242562929062, -0.2608695652173913, -0.5606407322654462, -0.33867276887871856, -0.20594965675057209, -0.43249427917620137, -0.2768878718535469, -0.6292906178489702, -0.32723112128146453, -0.7597254004576659, -0.36384439359267734, -0.8764302059496567, -0.08695652173913043, -0.4622425629290618, -0.08924485125858124, -0.6956521739130435, -0.09610983981693363, -0.8581235697940504, -0.09610983981693363, -1.0, 0.018306636155606407, -0.4302059496567506, 0.036613272311212815, -0.6407322654462243, 0.041189931350114416, -0.7963386727688787, 0.05034324942791762, -0.931350114416476, 0.10068649885583524, -0.36155606407322655, 0.13043478260869565, -0.5102974828375286, 0.14874141876430205, -0.6086956521739131, 0.16247139588100687, -0.6956521739130435]",0
2023-07-30 15:21:42.723351,"[0.0, 0.0, -0.19806763285024154, -0.007246376811594203, -0.35990338164251207, -0.1280193236714976, -0.47101449275362317, -0.24154589371980675, -0.5942028985507246, -0.3140096618357488, -0.23429951690821257, -0.41304347826086957, -0.30434782608695654, -0.6207729468599034, -0.3526570048309179, -0.7560386473429952, -0.39371980676328505, -0.8792270531400966, -0.1111111111111111, -0.45410628019323673, -0.12318840579710146, -0.6884057971014492, -0.1280193236714976, -0.8502415458937198, -0.13285024154589373, -1.0, -0.007246376811594203, -0.4396135265700483, 0.007246376811594203, -0.6570048309178744, 0.014492753623188406, -0.8188405797101449, 0.01932367149758454, -0.961352657004831, 0.07729468599033816, -0.39371980676328505, 0.09903381642512077, -0.5628019323671497, 0.12077294685990338, -0.6690821256038647, 0.13285024154589373, -0.7608695652173914]",0
2023-07-30 15:21:42.786350,"[0.0, 0.0, -0.2087378640776699, 0.0048543689320388345, -0.3932038834951456, -0.1262135922330097, -0.5194174757281553, -0.24271844660194175, -0.6504854368932039, -0.3106796116504854, -0.2815533980582524, -0.41019417475728154, -0.3567961165048544, -0.6116504854368932, -0.41019417475728154, -0.7451456310679612, -0.4563106796116505, -0.8640776699029126, -0.1650485436893204, -0.44902912621359226, -0.16990291262135923, -0.6893203883495146, -0.17718446601941748, -0.8519417475728155, -0.1820388349514563, -1.0, -0.055825242718446605, -0.4320388349514563, -0.050970873786407765, -0.6456310679611651, -0.05339805825242718, -0.808252427184466, -0.05339805825242718, -0.9514563106796117, 0.038834951456310676, -0.3737864077669903, 0.055825242718446605, -0.5315533980582524, 0.06310679611650485, -0.6383495145631068, 0.06796116504854369, -0.7378640776699029]",0
2023-07-30 15:21:42.852968,"[0.0, 0.0, -0.19951338199513383, -0.004866180048661801, -0.36982968369829683, -0.13138686131386862, -0.4744525547445255, -0.24330900243309003, -0.5863746958637469, -0.31386861313868614, -0.26034063260340634, -0.40632603406326034, -0.34793187347931875, -0.6082725060827251, -0.39902676399026765, -0.7445255474452555, -0.44282238442822386, -0.8637469586374696, -0.1386861313868613, -0.45012165450121655, -0.1678832116788321, -0.6861313868613139, -0.18004866180048662, -0.851581508515815, -0.19464720194647203, -1.0, -0.0267639902676399, -0.44038929440389296, -0.038929440389294405, -0.656934306569343, -0.051094890510948905, -0.829683698296837, -0.058394160583941604, -0.9805352798053528, 0.0705596107055961, -0.39659367396593675, 0.058394160583941604, -0.5742092457420924, 0.046228710462287104, -0.7055961070559611, 0.031630170316301706, -0.8248175182481752]",0
2023-07-30 15:21:42.920934,"[0.0, 0.0, -0.19607843137254902, -0.0196078431372549, -0.3553921568627451, -0.14705882352941177, -0.4730392156862745, -0.24509803921568626, -0.5980392156862745, -0.29901960784313725, -0.27450980392156865, -0.43137254901960786, -0.35294117647058826, -0.6176470588235294, -0.4166666666666667, -0.7475490196078431, -0.4730392156862745, -0.8578431372549019, -0.14705882352941177, -0.46568627450980393, -0.1715686274509804, -0.696078431372549, -0.19362745098039216, -0.8627450980392157, -0.2107843137254902, -1.0, -0.022058823529411766, -0.43137254901960786, -0.01715686274509804, -0.6495098039215687, -0.0196078431372549, -0.8112745098039216, -0.022058823529411766, -0.946078431372549, 0.09313725490196079, -0.3480392156862745, 0.15441176470588236, -0.44607843137254904, 0.2034313725490196, -0.5049019607843137, 0.2426470588235294, -0.5563725490196079]",0
2023-07-30 15:21:42.988417,"[0.0, 0.0, -0.1975609756097561, -0.01707317073170732, -0.37317073170731707, -0.15121951219512195, -0.5, -0.25853658536585367, -0.6219512195121951, -0.3073170731707317, -0.28536585365853656, -0.4292682926829268, -0.375609756097561, -0.6195121951219512, -0.44634146341463415, -0.7463414634146341, -0.5048780487804878, -0.8536585365853658, -0.17073170731707318, -0.47317073170731705, -0.21707317073170732, -0.7, -0.24634146341463414, -0.8609756097560975, -0.2634146341463415, -1.0, -0.05121951219512195, -0.4609756097560976, -0.07073170731707316, -0.6829268292682927, -0.08780487804878048, -0.8365853658536585, -0.1, -0.973170731707317, 0.07073170731707316, -0.4024390243902439, 0.13902439024390245, -0.5658536585365853, 0.18536585365853658, -0.6780487804878049, 0.22439024390243903, -0.7804878048780488]",0
2023-07-30 15:21:43.055293,"[0.0, 0.0, -0.18872549019607843, -0.022058823529411766, -0.3627450980392157, -0.15196078431372548, -0.4950980392156863, -0.25245098039215685, -0.6225490196078431, -0.3112745098039216, -0.2916666666666667, -0.4338235294117647, -0.3872549019607843, -0.6225490196078431, -0.46078431372549017, -0.7475490196078431, -0.5245098039215687, -0.8553921568627451, -0.17401960784313725, -0.4730392156862745, -0.23039215686274508, -0.7009803921568627, -0.26715686274509803, -0.8627450980392157, -0.2965686274509804, -1.0, -0.05392156862745098, -0.4534313725490196, -0.0857843137254902, -0.678921568627451, -0.11029411764705882, -0.8308823529411765, -0.1323529411764706, -0.9681372549019608, 0.07107843137254902, -0.3897058823529412, 0.12745098039215685, -0.5588235294117647, 0.1642156862745098, -0.6764705882352942, 0.19362745098039216, -0.7843137254901961]",0
2023-07-30 15:21:43.120903,"[0.0, 0.0, -0.1970074812967581, -0.00997506234413965, -0.3790523690773067, -0.14713216957605985, -0.5062344139650873, -0.256857855361596, -0.6309226932668329, -0.29925187032418954, -0.3117206982543641, -0.428927680798005, -0.40399002493765584, -0.6209476309226932, -0.48129675810473815, -0.7456359102244389, -0.5486284289276808, -0.8503740648379052, -0.19201995012468828, -0.4688279301745636, -0.24438902743142144, -0.7007481296758105, -0.286783042394015, -0.8628428927680798, -0.32169576059850374, -1.0, -0.06982543640897755, -0.4538653366583541, -0.09975062344139651, -0.6807980049875312, -0.12718204488778054, -0.8329177057356608, -0.15211970074812967, -0.970074812967581, 0.05486284289276808, -0.3940149625935162, 0.11970074812967581, -0.5635910224438903, 0.1571072319201995, -0.683291770573566, 0.18703241895261846, -0.7905236907730673]",0
2023-07-30 15:21:43.188404,"[0.0, 0.0, -0.2, -0.007594936708860759, -0.3949367088607595, -0.14430379746835442, -0.529113924050633, -0.25569620253164554, -0.660759493670886, -0.3012658227848101, -0.3392405063291139, -0.43037974683544306, -0.43544303797468353, -0.6227848101265823, -0.5139240506329114, -0.7417721518987341, -0.5873417721518988, -0.8430379746835444, -0.22025316455696203, -0.47341772151898737, -0.28607594936708863, -0.7012658227848101, -0.3341772151898734, -0.8607594936708861, -0.37721518987341773, -1.0, -0.09367088607594937, -0.4607594936708861, -0.13164556962025317, -0.6835443037974683, -0.16455696202531644, -0.8379746835443038, -0.1949367088607595, -0.9772151898734177, 0.0379746835443038, -0.40253164556962023, 0.08607594936708861, -0.579746835443038, 0.11392405063291139, -0.7012658227848101, 0.13164556962025317, -0.8202531645569621]",0
2023-07-30 15:21:43.255451,"[0.0, 0.0, -0.2025, -0.02, -0.3875, -0.1525, -0.5225, -0.2575, -0.655, -0.305, -0.34, -0.4425, -0.4475, -0.62, -0.525, -0.7325, -0.595, -0.835, -0.225, -0.4875, -0.295, -0.705, -0.345, -0.8625, -0.385, -1.0, -0.1, -0.475, -0.14, -0.69, -0.1725, -0.8375, -0.2025, -0.9775, 0.03, -0.42, 0.0725, -0.5875, 0.0975, -0.705, 0.1125, -0.8225]",0
